COD_PRODUTO;PRODUTO;GRUPO;SUBGRUPO; ULTIMO_CUSTO ;REFERENCIA;MARCA;COD_BARRAS;NCM;DESCRICAO_RESUMIDA;CEST;COD_BARRAS_NF
123772;PASTA MALETA OFICIO 40 MM LARANJA PASTEL - ACP;MATERIAIS;PASTAS; R$ 6,64 ;1551.CO;;7897027202813;42021210;PASTA MALETA OFICIO PP 40 MM Q;1900500;7897027202813
123857;MARCA TEXTO 1-4mm LUMINI EX MARCA E APAGA ROSA - CIS;MATERIAIS;MARCADORES; R$ 4,33 ;588.800;CIS;7909438017884;96082000;MARCA TEXTO 1-4mm LUMINI EX MARCA E APAGA ROSA - CIS;1902800;7909438017990
123775;PASTA MALETA OFICIO 40 MM VERDE PASTEL - ACP;MATERIAIS;PASTAS; R$ 6,64 ;1551.VD;ACP;7897027202844;42021210;PASTA MALETA OFICIO PP 40 MM Q;1900500;7897027202844
123859;CADERNO DE ANOTACOES 14X20|80FLS REFLS P-55120 - CLIP;MATERIAIS;CADERNOS; R$ 14,90 ;PP140X202;CLIP;1985315500003;48202000;CADERNO DE ANOTACOES 14X20|80FLS REFLS P-55120 - CLIP;;
123778;ESTOJO TEEN LILAS PASTEL - ACP ;MATERIAIS;PASTAS; R$ 5,23 ;19959.LL;ACP;7897027203094;42023200;ESTOJO TEEN PASTEL.LILAS;1900500;7897027203094
123786;ESCOLINHA ATIVIDADES APOIO ESCOLAR: CONSOANTES - TODOLIVRO;LIVROS;DIVERSOS; R$ 6,59 ;1150944;TODOLIVRO;9788537641804;49019900;ESCOLINHA ATIVIDADES APOIO ESCOLAR: CONSOANTES - TODOLIVRO;;9788537641804
123789;ESCOLINHA CALIGRAFIA DIVERTIDA III:V1 - TODOLIVRO;LIVROS;DIVERSOS; R$ 3,05 ;1151398;TODOLIVRO;9788537641965;49019900;ESCOLINHA CALIGRAFIA DIVERTIDA III:V1 - TODOLIVRO;;9788537641965
123790;ESCOLINHA CALIGRAFIA DIVERTIDA III:V2 - TODOLIVRO;LIVROS;DIVERSOS; R$ 3,05 ;1151401;TODOLIVRO;9788537641972;49019900;ESCOLINHA CALIGRAFIA DIVERTIDA III:V2 - TODOLIVRO;;9788537641972
123791;ESCOLINHA CALIGRAFIA DIVERTIDA III:V3 - TODOLIVRO;LIVROS;DIVERSOS; R$ 3,05 ;1151410;TODOLIVRO;9788537641989;49019900;ESCOLINHA CALIGRAFIA DIVERTIDA III:V3 - TODOLIVRO;;9788537641989
123792;ESCOLINHA SISTEMA DE CALIGRAFIA: LETRA BASTAO - TODOLIVRO;LIVROS;DIVERSOS; R$ 3,05 ;1151428;TODOLIVRO;9788537641996;49019900;ESCOLINHA SISTEMA DE CALIGRAFIA: LETRA BASTAO - TODOLIVRO;;9788537641996
123793;ESCOLINHA CARTILHA DE MATEMATICA - TODOLIVRO;LIVROS;DIVERSOS; R$ 6,59 ;1150847;TODOLIVRO;9788537641637;49019900;ESCOLINHA CARTILHA DE MATEMATICA - TODOLIVRO;;9788537641637
123865;CANETA ESF 0.7mm SCRIT PRETA - CIS;MATERIAIS;CANETAS; R$ 0,60 ;530.500;CIS;7896326912805;96081000;CANETA ESF 0.7mm SCRIT PRETA - CIS;1902700;7896326912829
123866;CANETA ESF 0.7mm SCRIT AZUL - CIS;MATERIAIS;CANETAS; R$ 0,57 ;530.400;CIS;7896326912515;96081000;CANETA ESF 0.7mm SCRIT AZUL - CIS;1902700;7896326912737
123931;PASTA CATALOGO A4 COM 40 PLASTICOS FUME - YES;MATERIAIS;PASTAS; R$ 15,17 ;BD40ASFM;YES;4713195030689;42021210;PASTA CATALOGO A4 COM 40 PLASTICOS FUME - YES;1900500;4713195030689
123867;CANETA ESF 0.7mm SCRIT VERMELHA - CIS;MATERIAIS;CANETAS; R$ 0,60 ;530.600;CIS;7896326913581;96081000;CANETA ESF 0.7mm SCRIT VERMELHA - CIS;1902700;7896326913598
123836;CIENCIAS 8 ANO EF FARROUPILHA - MODERNA;LIVROS;DIVERSOS; R$ 148,65 ;;MODERNA;201026285;49019900;FISICA 9 ANO EF FARROUPILHA - MODERNA;;
123937;PASTA CATALOGO A4 COM 10 PLASTICOS AZUL - YES;MATERIAIS;PASTAS; R$ 7,44 ;BD10ASAZ;YES;4713195007094;42021210;PASTA CATALOGO A4 COM 10 PLASTICOS AZUL - YES;1900500;4713195007094
123938;PASTA CATALOGO A4 COM 20 PLASTICOS VERDE - YES;MATERIAIS;PASTAS; R$ 9,72 ;BD20AS     VD__;YES;4713195215116;42021210;PASTA CATALOGO A4 COM 20 PLASTICOS VERDE - YES;1900500;4713195215116
123939;PASTA CATALOGO A4 COM 20 PLASTICOS AZUL - YES;MATERIAIS;PASTAS; R$ 10,24 ;BD20AS     AZ__;YES;4713195025906;42021210;PASTA CATALOGO A4 COM 20 PLASTICOS AZUL - YES;1900500;44713195025904
123944;ORGANIZADOR DE GAVETA 124X260MM-P-SYSMAX - YES;MATERIAIS;DIVERSOS; R$ 4,08 ;46101   AZ;YES;4713195461018;39261000;ORG GAVETA 124X260MM-P-SYSMAX;1900400;4713195461018
123946;MARCADOR BRUSH METALIC PRO C/8 - YES;MATERIAIS;MARCADORES; R$ 77,69 ;PK0200MD  SOR;YES;7899226978841;96082000;MARCADOR BRUSH METALIC PRO C/8;1902800;7899226978841
123948;CORRETIVO LIQ MINI 4ML ROSA - YES;MATERIAIS;CORRETIVOS E DILUENTES; R$ 1,39 ;CL04D SOR;YES;7899226977127;38249929;CORRETIVO LIQ MINI 4ML C/12 PC;;
123949;CORRETIVO LIQ MINI 4ML BRANCO - YES;MATERIAIS;CORRETIVOS E DILUENTES; R$ 1,39 ;CL04D   SOR;YES;7899226977110;38249929;CORRETIVO LIQ MINI 4ML C/12 PC;;
123965;MULTIVISOR ADESIVO COLORIDO C/20 - YES;MATERIAIS;DIVERSOS; R$ 4,50 ;HA022S     SOR_;YES;4713195031648;39261000;AUTO ADESIVO PLAST VISOR 20PCS;1900400;4713195031648
123954;PASTA ABA ELASTICO 25MM GRID SORTIDA - YES;MATERIAIS;PASTAS; R$ 3,23 ;CX005NS    SOR_;YES;4713195061058;42021210;PASTA ELAST PP 25MM B5 GRID SO;1900500;4713195800152
123955;ENVELOPE C/ BOTAO HORIZ BEGE. -YES;MATERIAIS;DIVERSOS; R$ 1,90 ;DB801BC  BG;YES;4713195801494;42021210;PASTA C/ BOTAO HORIZ. TP A5-DZ;1900500;4713195801197
123958;ENVELOPE C/ BOTAO HORIZ AZUL - YES;MATERIAIS;PASTAS; R$ 2,33 ;DB803ABC  AZ;YES;4713195801531;42021210;PASTA C/ BOTAO HORIZ. TP OF-DZ;1900500;4713195801234
124015;PAPEL CRIATIVO COLOR SET FANTASIA 6CORES 24FL SORTIDO - VMP;MATERIAIS;PAPELARIA; R$ 7,26 ;4-203.63.99;VMP;7899785526385;48025699;P CRIATIVO COLORSET FANTASIA 6;1903100;7899785526392
124017;BORRACHA NAT MERCUR RETANGULAR COLOR - MERCUR;MATERIAIS;BORRACHAS; R$ 0,84 ;B01010601056;MERCUR;7896342915422;40169200;BORRACHA NAT MERCUR RETANGULAR;;7896342915422
124019;BORRACHA OVAL COLOR - MERCUR;MATERIAIS;BORRACHAS; R$ 1,14 ;B2102008;MERCUR;7896342912254;40169200;BORRACHA OVAL COLOR - MERCUR;;7896342413713
123996;ORYX E CRAKE - NOVO - ROCCO;LIVROS;DIVERSOS; R$ 23,94 ;9,78853E+12;ROCCO;9788532531131;49019900;ORYX E CRAKE - NOVO;;9788532531131
124021;TINTA ACRILICA 250ml ROSA FLUO 1012 - CORFIX;MATERIAIS;TINTAS; R$ 29,14 ;177773- 1012;CORFIX;7898518194334;32131000;TINTA ACRILICA 250ml ROSA FLUO 1012 - CORFIX;;37898518194335
124038;TINTA ACRILICA 250mL LARANJA FOGO FLUO 1010 - CORFIX;MATERIAIS;TINTAS; R$ 29,14 ;177773- 1010;CORFIX;7898518194327;32131000;TINTA ACRILICA 250mL LARANJA FOGO FLUO 1010 - CORFIX;;37898518194328
128984;PAPEL CONTACT FLORES LILÁS 45CMX 1M - BRW;MATERIAIS;DIVERSOS; R$ 22,60 ;FA0501;BRW;128984;39199010;PAPEL CONTACT FLORES LILÁS 45CMX 1M - BRW;1000800;7898675507312
124039;TINTA ACRILICA 250ml AMARELO LIMAO FLUO 17777 - CORFIX;MATERIAIS;TINTAS; R$ 29,14 ;177773- 1002;CORFIX;7898518194303;32131000;TINTA ACRILICA 250ml AMARELO LIMAO FLUO 17777 - CORFIX;;37898518194304
124023;TINTA ACRILICA 250ml PINK FLUO 1015 - CORFIX;MATERIAIS;TINTAS; R$ 29,14 ;177773- 1015;CORFIX;7898518194365;32131000;TINTA ACRILICA 250ml PINK FLUO 1015 - CORFIX;;37898518194366
124026;TINTA ACRILICA 250ml VERDE FLUO 1025 - CORFIX;MATERIAIS;TINTAS; R$ 29,14 ;177773- 1025;CORFIX;7898518194389;32131000;TINTA ACRILICA 250ml VERDE FLUO 1025 - CORFIX;;37898518194380
124027;TINTA ACRILICA 250ml VERMELHO FLUO 1013 - CORFIX;MATERIAIS;TINTAS; R$ 29,14 ;177773- 1013;CORFIX;7898518194358;32131000;TINTA ACRILICA 250ml VERMELHO FLUO 1013 - CORFIX;;37898518194359
124045;TELARIS MATEMATICA 9º ANO - ATICA;LIVROS;DIVERSOS; R$ 148,12 ;9,78851E+12;ÁTICA;9788508193448;49011000;TELARIS MATEMATICA 9º ANO (654;;9788508193448
124048;ENSINO RELIGIOSO 8 ANO - FTD;LIVROS;DIVERSOS; R$ 112,20 ;9,2501E+12;FTD;9788596014830;49019900;SME - ENSINO RELIGIOSO VOLUME ;;9788596014830
124067;12 PRINCIPIOS PARA UMA VIDA EXTRAORDINARIA - GENTE;LIVROS;ADM E NEGÓCIOS; R$ 37,45 ;9,78855E+12;GENTE;9788545203650;49019900;12 PRINCIPIOS PARA UMA VIDA EXTRAORDINARIA - GENTE;;9788545203650
124058;PANORAMAS CIENCIAS - 9O ANO - ALUNO - FTD;LIVROS;DIVERSOS; R$ 137,97 ;9,0101E+12;FTD;9788596024365;49019900;PANORAMAS CIENCIAS - 9O ANO -;;9788596024365
124125;ETIQUETA ADESIVA MULTIUSO 0,145MM - COLACRIL;MATERIAIS;ADESIVOS; R$ 1,61 ;ETMU606REFO;COLACRIL;7897690110132;48219000;ETIQUETA ADESIVA MULTIUSO 0,145MM - COLACRIL;;7897690110132
124161;LONGA CAMINHADA ATE A AGUA, UMA - MARTINS FONTES;LIVROS;PARADIDATICOS; R$ 27,93 ;9,78855E+12;MARTINS FONTES;9788546900831;49019900;LONGA CAMINHADA ATE A AGUA, UM;;9788546900831
124179;ESTOJO FEMININO;MATERIAIS;ESTOJOS; R$ 6,30 ;2059;MARIA MARGARETE;7908168220595;42023200;ESTOJO FEMININO;;
124176;ESTOJO REBECCA BOMBOM - CLIO;MATERIAIS;ESTOJOS; R$ 11,22 ;0RB2051;CLIO;7908040420365;42023900;ESTOJO RB2051.;2805800;7908040420365
124177;MOCHILA REBECCA BOMBOM UNICA - CLIO;MATERIAIS;MOCHILAS E MOCHILETES; R$ 49,75 ;0RB2055;CLIO;7908040420402;42029200;MOCHILA RB2055 UNICA.;1900500;7908040420402
124163;NIGHT AT THE MUSEUM SECRET - SCHOLASTIC;LIVROS;PARADIDATICOS; R$ 34,31 ;9,78191E+12;SCHOLASTIC;293573343;49019900;NIGHT AT THE MUSEUM SECRET;;9781910173343
124155;TINTA DIMENSIONAL GLITER ROSA PRIMAVERA - ACRILEX;MATERIAIS;TINTAS; R$ 4,47 ;12212910;ACRILEX;7891153096087;32131000;TINTA DIMENSIONAL GLITER AZUL;;7891153096094
124205;TORMENTA - CIA DAS LETRAS;LIVROS;DIVERSOS; R$ 30,92 ;9,78854E+12;CIA DAS LETRAS;9788535933154;49019900;TORMENTA;;9788535933154
124183;MOCHILA GIRLS - CLIO;MATERIAIS;MOCHILAS E MOCHILETES; R$ 29,18 ;0CG2032;CLIO;7899753540009;42029200;MOCHILA CG2032.;2804300;7899753540009
124211;MARCA TEXTO LIQEO FLAT NEON AMARELA - TRIS;MATERIAIS;MARCADORES; R$ 4,66 ;603629;TRIS;7897476604169;96082000;MARCA TEXTO LIQEO FLAT NEON AMARELA - TRIS;1902800;7897476603629
124185;ESTOJO GIRLS - CLIO;MATERIAIS;ESTOJOS; R$ 6,55 ;0CG2028;CLIO;7899753538846;42023900;ESTOJO CG2028.;;7899753538846
124186;ESTOJO UNICORNIO DUPLO - CLIO;MATERIAIS;ESTOJOS; R$ 6,51 ;UN2247F;CLIO;7899753541204;42023900;ESTOJO UNICORNIO DUPLO UN2247F;;7899753541204
124207;DIARIO DE ANNE FRANK-NOVO - BESTBOLSO;LIVROS;DIVERSOS; R$ 23,94 ;9,78858E+12;BEST BOLSO;9788577995462;49019900;BB-DIARIO DE ANNE FRANK-NOVO;;9788577995462
124200;NERF LANCADOR DE DARDOS FANG TARGET SET E8309 - HASBRO;BRINQUEDOS;DIVERSOS; R$ 38,46 ;E8309;HASBRO;630509890385;95030098;NERF HASBRO LANCADOR AS FANG TARGET SET E8309;;630509890385
124189;ESTOJO FEMININO INFANTIL;MATERIAIS;ESTOJOS; R$ 6,30 ;;;7908153811098;42023200;ESTOJO FEMININO;;
124212;MARCA TEXTO LIQEO FLAT NEON VERDE - TRIS;MATERIAIS;MARCADORES; R$ 4,66 ;;TRIS;7897476604213;96082000;MARCA TEXTO LIQEO FLAT NEON VERDE - TRIS;1902800;
124213;MARCA TEXTO LIQEO FLAT NEON ROSA - TRIS;MATERIAIS;MARCADORES; R$ 4,66 ;;TRIS;7897476604183;96082000;MARCA TEXTO LIQEO FLAT NEON ROSA - TRIS;1902800;
124215;MARCA TEXTO LIQEO FLAT NEON ROXA - TRIS;MATERIAIS;MARCADORES; R$ 4,66 ;;TRIS;7897476604190;96082000;MARCA TEXTO LIQEO FLAT NEON ROXA - TRIS;1902800;
124214;MARCA TEXTO LIQEO FLAT NEON LARANJA - TRIS;MATERIAIS;MARCADORES; R$ 4,66 ;;TRIS;7897476604176;96082000;MARCA TEXTO LIQEO FLAT NEON LARANJA - TRIS;1902800;
124216;MARCA TEXTO LIQEO FLAT NEON AZUL - TRIS;MATERIAIS;MARCADORES; R$ 4,66 ;;TRIS;7897476604206;96082000;MARCA TEXTO LIQEO FLAT NEON AZUL - TRIS;1902800;
124217;CARIMBO AUTO LIGA DA JUSTICA - TRIS;MATERIAIS;CARIMBOS; R$ 2,61 ;605234;TRIS;7897476605388;96110000;CARIMBO AUTO LIGA DA JUSTICA - TRIS;;7897476605234
124219;LAPIS PRETO FOFURICES COM BORRACHA - TRIS;MATERIAIS;LAPIS; R$ 3,50 ;690858;TRIS;7897476690865;96091000;LAPIS PRETO FOFURICES COM BORRACHA - TRIS;;7897476690858
124243;ALFANUMERICO 36PÇS EVA DIDÁTICO - EVAMAX;MATERIAIS;DIVERSOS; R$ 9,90 ;5724;EVAMAX;7899411557240;40021911;ALFANUMERICO 36PÇS EVA DIDÁTICO - EVAMAX;;7899411557240
124251;BANDEJA TABULEIRO LAMINADO 06 - INDEPAL;MATERIAIS;DIVERSOS; R$ 1,64 ;362;INDEPAL;124251;48115129;BTL 06 C/ 100 - BANDEJA TABULE;;
124248;AGULHA 7mm PLASTICA PARA TAPEÇARIA - LANMAX;MATERIAIS;COSTURA; R$ 0,24 ;p24014;LANMAX;124248;39269090;AGULHA 7mm PLASTICA PARA TAPEÇARIA - LANMAX;1902500;
124249;PRENDEDOR PATCH - LANMAX;MATERIAIS;DIVERSOS; R$ 4,66 ;p24006;LANMAX;7899967500639;39269090;P:ARMARINHO-[PRENDEDOR PATCH];;
124250;FITA METRICA ;MATERIAIS;DIVERSOS; R$ 1,90 ;p705;;6932185794853;90178010;P:FITAMETRICA-[TM];802100;
124257;PAPELJANDAINHA SORTIDO 180G A4 C/48 FLS - JANDAIA;MATERIAIS;DIVERSOS; R$ 5,67 ;67076-77;JANDAIA;7894494670763;48025810;JANDAINHA SORTIDO 180G A4 CX C;1903100;17894494670760
124266;PASTA ABA ELASTICO 50MM YES - ROSA;MATERIAIS;PASTAS; R$ 7,88 ;CX050SC    ROS_;YES;4713195062161;42021210;PASTA ELASTICO 50MM TP OF ROSA;1900500;4713195062161
124269;ARQUIVO C/ 2 ARGOLAS PEQUENO VERDE - YES;MATERIAIS;PASTAS; R$ 8,56 ;RC02       VD__;YES;4713195007049;42021210;FICH 2 ARG OP COL VERDE/.;1900500;4713195007049
124270;ARQUIVO C/ 2 ARGOLAS PEQUENO AMARELO - YES;MATERIAIS;PASTAS; R$ 8,56 ;RC02S      AM__;YES;4713195006974;42021210;FICH 2 ARG TP COL AMARELO/.;1900500;4713195006974
124290;ESTOJO TUBULAR TRIPLO UNICORNIO - SBRA;MATERIAIS;ESTOJOS; R$ 23,95 ;1754;SBRA;7898650109425;42023200;TUBULAR TRIPLO UNICORNIO;1900500;7898650109425
124299;PANO MULTIUSO MICROFIBRA - CONDOR;UTILIDADES DOMÉSTICAS;DIVERSOS; R$ 3,43 ;1677;CONDOR;7891055772201;63071000;1677 PANO MULTIUSO MICROFIBRA ;;7891055772201
124300;PANO COZINHA ESF SECA MICROFIBRA - CONDOR;UTILIDADES DOMÉSTICAS;DIVERSOS; R$ 4,30 ;1680;CONDOR;7891055782408;63071000;1680 PANO COZINHA ESF SECA MIC;;7891055782408
124303;PINCEL Nº10 CHATO 115-10 - CONDOR;MATERIAIS;PINCEIS; R$ 1,53 ;115-10;CONDOR;7899389020005;96033000;PINCEL Nº10 CHATO 115-10 - CONDOR;;17899389023805
124306;PINCEL Nº14 CHATO 115-14 - CONDOR;MATERIAIS;PINCEIS; R$ 2,04 ;115-14;CONDOR;7899389020203;96033000;PINCEL Nº14 CHATO 115-14 - CONDOR;;7899389020203
124294;DESCASCADOR DE LEGUMES PLASTICO 15X6,3CM  - CLINK;UTILIDADES DOMÉSTICAS;DIVERSOS; R$ 0,80 ;CK1558;CLINK;7899850306546;39241000;DESCASCADOR DE LEGUMES PLASTIC;1400600;7899850306546
124295;MISTURADOR MINI MIXER DE BEBIDAS 21,5X5X3CM 1UN - CLINK;UTILIDADES DOMÉSTICAS;DIVERSOS; R$ 2,94 ;CK2482;CLINK;7899850317931;85098090;MISTURADOR MINI MIXER DE BEBID;2104100;7899850317931
124308;PAI, ME CONTA A SUA HISTORIA? (TESOUROS DE FAMILIA) - SEXTANTE - GMT;LIVROS;NÃO FICÇÃO; R$ 47,94 ;9,78854E+12;SEXTANTE - GMT;9788543107790;49019900;PAI, ME CONTA A SUA HISTORIA? (TESOUROS DE FAMILIA) - SEXTANTE - GMT;;9788543107790
124329;PLANNER DE MESA MENSAL - CLIP;MATERIAIS;AGENDAS E INDICES; R$ 2,80 ;349850;CLIP;1985372349850;49111090;PLANNER DE MESA MENSAL - CLIP;;-746859748511
124330;CANETA ESF. RETRATIL CORACAO M&G - NEWPEN;MATERIAIS;CANETAS; R$ 2,00 ;1.211;NEWPEN;124330;96081000;ESF. RETRATIL CORACAO M&G ABP-;1902700;7896657803667
124310;VO, ME CONTA A SUA HISTORIA? (TESOUROS DE FAMILIA) - SEXTANTE - GMT;LIVROS;NÃO FICÇÃO; R$ 47,94 ;9,78854E+12;SEXTANTE - GMT;9788543107806;49019900;VO, ME CONTA A SUA HISTORIA? (TESOUROS DE FAMILIA) - SEXTANTE - GMT;;9788543107806
124333;AVENTAL 65x80cm COM BOLSO ESTAMPADO SORTIDO - PANOSUL;UTILIDADES DOMÉSTICAS;DIVERSOS; R$ 24,64 ;11.03.0003-0072;HIPERTEXTIL;7896943214177;63029100;AVENTAL 65x80cm COM BOLSO ESTAMPADO SORTIDO - PANOSUL;;7896943214177
124334;DESCANSO DE PRATO E COPO 46x61cm SORTIDO - BENE CASA;UTILIDADES DOMÉSTICAS;DIVERSOS; R$ 20,43 ;11.08.0001-0072;HIPERTEXTIL;7896943244112;63029300;DESCANSO DE PRATO E COPO 46x61cm SORTIDO - BENE CASA;;7896943244112
124327;MARCA TEXTO FLUO PEPS AMARELO - MAPED;MATERIAIS;MARCADORES; R$ 0,95 ;23567;MAPED;3154147340349;96082000;MARCA TEXTO FLUO PEPS AMARELO - MAPED;1902800;3154147340349
124328;TESOURA 13cm PULSE PULSE JACARE CORES SORTIDAS - MAPED;MATERIAIS;TESOURAS; R$ 2,05 ;464212;MAPED;3154144642125;82130000;TESOURA 13cm PULSE PULSE JACARE CORES SORTIDAS - MAPED;801800;13154144642122
124315;CANETA HIDRO 6 CORES MEGA HIDRO COLOR SUPER JUMBO - TRIS;MATERIAIS;CANETAS; R$ 16,52 ;603247;TRIS;7897476603247;96082000;CANETA HIDRO 6 CORES MEGA HIDRO COLOR SUPER JUMBO - TRIS;1902800;27897476603241
124335;SACO PARA LAVAR ROUPAS 40x50cm COM ZIPER BRANCO - PANOSUL;UTILIDADES DOMÉSTICAS;DIVERSOS; R$ 3,46 ;10.08.0003-0018;HIPERTEXTIL;7896943236858;63079090;SACO PARA LAVAR ROUPAS 40x50cm COM ZIPER BRANCO - PANOSUL;;7896943236858
124345;TECIDO ADESIVO CONFETE 50X100CM. ROLO 2111-1 - FLOK;MATERIAIS;DIVERSOS; R$ 21,90 ;62853;FLOK;7896325406893;54076900;TECIDO ADESIVO CONFETE 50X100C;;7896325406893
124349;COPO TERMICO 500ML MELANCIA - LUMNI;BAZAR;COPOS; R$ 10,52 ;CS0081;LUMNI;7898652473593;39241000;COPO TERMICO 500ML MELANCIA;1400600;7898652473593
124355;COPO TERMICO 500ML LHAMASTE - LUMNI;BAZAR;COPOS; R$ 10,52 ;CS0080;LUMNI;7898652473586;39241000;COPO TERMICO 500ML LHAMASTE;1400600;7898652473586
124356;COPO TERMICO 500ML BANANA - LUMNI;BAZAR;COPOS; R$ 10,52 ;CS0071;LUMNI;7898652473494;39241000;COPO TERMICO 500ML BANANA;1400600;7898652473494
124358;COPO TERMICO 500ML RAPOSA VERAO - LUMNI;BAZAR;COPOS; R$ 10,52 ;CS0082;LUMNI;7898652473609;39241000;COPO TERMICO 500ML RAPOSA VERA;1400600;7898652473609
124382;LAPIS DE COR 4X1 MEGA GIGANTE RAINBOW - TRIS;MATERIAIS;LAPIS; R$ 6,46 ;603476;TRIS;7897476604039;96091000;LAPIS DE COR 4X1 MEGA GIGANTE RAINBOW - TRIS;;7897476603476
124360;COFRE ELETRONICO EM ACO - ORDENE;MATERIAIS;DIVERSOS; R$ 172,50 ;38000;ORDENE;7898335075458;83030000;COFRE ELETRONICO EM ACO;;7898335075458
124361;COFRE P/ NOTEBOOK PRETO - ORDENE;MATERIAIS;DIVERSOS; R$ 227,73 ;OR38210;ORDENE;7898335070187;83030000;COFRE P/ NOTEBOOK PRETO;;7898335070187
124362;PAPELEIRO PLASTICO BRANCO - ORDENE;UTILIDADES DOMÉSTICAS;DIVERSOS; R$ 11,00 ;96001;ORDENE;7898335074796;39249000;PAPELEIRO PLASTICO BRANCO;;7898335074796
124363;ORGANIZADOR PLASTICO MEDIO PINK 13,5L - ORDENE;MATERIAIS;DIVERSOS; R$ 16,50 ;21008;ORDENE;7898335075243;39249000;ORGANIZADOR PLASTICO MEDIO PIN;;7898335075243
124376;JOGO 3PÇS DE CAMA SOLTEIRO MICROPERCAL 200 BORDADO INGLÊS BRANCO - BENE CASA;CAMA MESA E BANHO;DIVERSOS; R$ 60,27 ;15.02.0084-0018;HIPERTEXTIL;7896943274829;63023200;JOGO 3PÇS DE CAMA SOLTEIRO MICROPERCAL 200 BORDADO INGLÊS BRANCO - BENE CASA;;7896943274829
124384;LAPIS DE COR 6 CORES MEGASOFT NEON COLOR - TRIS;MATERIAIS;LAPIS; R$ 7,01 ;603483;TRIS;7897476603483;96091000;LAPIS DE COR 6 CORES MEGASOFT NEON COLOR - TRIS;;7897476603483
124385;CANETA HIDROCOR PF MEGAHIDRO PASTEL GLITER 6COR - TRIS;MATERIAIS;CANETAS; R$ 19,57 ;603216;TRIS;7897476603216;96082000;HIDROCOR PF MEGAHIDRO PAST GLI;1902800;7897476603216
124389;CANETA HIDRO 12 CORES PF MEGAHIDRO PELE - TRIS;MATERIAIS;CANETAS; R$ 12,58 ;687728;TRIS;7897476687728;96082000;CANETA HIDRO 12 CORES PF MEGAHIDRO PELE - TRIS;1902800;27897476687722
124394;SOMBRINHA MINI ALUMINIO VERDE - FAZZOLETTI;BAZAR;GUARDA-CHUVAS; R$ 43,20 ;504VERDE;FAZZOLETTI;7898721310347;66019110;SOMBRINHA MINI ALUMINIO VERDE - FAZZOLETTI;2806100;7898721310347
124410;SOMBRINHA MINI AUTOMATICA PRETO - FAZZOLETTI;BAZAR;GUARDA-CHUVAS; R$ 39,80 ;584PRETO;FAZZOLETTI;7898915721430;66019110;SOMBRINHA MINI AUTOMATICA PRETO - FAZZOLETTI;2806100;7898915721430
124413;GUARDA-CHUVA AUTOMATICO MINI GOLF PRETO REF: 906 - FAZZOLETTI ;BAZAR;GUARDA-CHUVAS; R$ 80,07 ;906PRETO;FAZZOLETTI;7898915720921;66019110;GUARDA-CHUVA AUTOMATICO MINI GOLF PRETO REF: 906 - FAZZOLETTI ;2806100;7898915720921
124417;SOMBRINHA AUTOMATICA TRANSPARENTE CINZA - FAZZOLETTI;BAZAR;GUARDA-CHUVAS; R$ 32,80 ;322CINZA;FAZZOLETTI;7898915720341;66019900;SOMBRINHA AUTOMATICA TRANSPARENTE CINZA - FAZZOLETTI;2806100;7898915720341
124446;COLCHA 3PÇS QUEEN 230x250cm ULTRA LISSE SORTIDO - HIPERTEXTIL;CAMA MESA E BANHO;COBERTORES; R$ 56,01 ;15.07.0039-0072;HIPERTEXTIL;7896943268132;94044000;COLCHA 3PÇS QUEEN 230x250cm ULTRA LISSE SORTIDO - HIPERTEXTIL;;7896943268132
124478;TRILHO DE MESA TESSI 40CM X 1,40M PETALAS - HIPERTEXTIL;CAMA MESA E BANHO;DIVERSOS; R$ 30,71 ;11.02.0026-1343;HIPERTEXTIL;7896943251271;63025300;TRILHO DE MESA TESSI 40CM X 1,;;7896943251271
124469;CADERNO ALLEGRO LTRA SF LT - OTIMA;MATERIAIS;CADERNOS; R$ 48,14 ;3023401007;OTIMA;7896498362620;48202000;CADERNO ALLEGRO LTRA SF LT - OTIMA;1902100;7896498362620
124483;PANO DE COPA SARJA AMOR DE MAE 45CM X75CM SORTIDO - HIPERTEXTIL;CAMA MESA E BANHO;DIVERSOS; R$ 2,95 ;11.05.0025-0072;HIPERTEXTIL;7896943278766;63026000;PANO DE COPA PALAVRAS DO BEM;2805100;7896943278766
124484;PANO DE MICROFIBRA 40CM X 60CM SORTIDO - HIPERTEXTIL;CAMA MESA E BANHO;DIVERSOS; R$ 6,44 ;10.09.0006-0072;HIPERTEXTIL;7896943225425;63071000;PANO DE MICROFIBRA 40CM X 60CM;;7896943225425
124485;TOALHA MAGICA DE MICROFIBRA SUPER ABSORCAO 50CM X 70CM SORTIDO - HIPERTEXTIL;CAMA MESA E BANHO;DIVERSOS; R$ 10,32 ;10.09.0012-0072;HIPERTEXTIL;7896943266664;63071000;TOALHA MAGICA DE MICROFIBRA SU;;7896943266664
124492;NOBREAK SMS 600VA STATION II BIVOLT 27395 - SMS;MATERIAIS;DIVERSOS; R$ 304,78 ;16304;SMS;7897020629839;85044040;NOBREAK SMS 600VA STATION II B;2103800;7897020629839
124528;ATLAS CORPO HUMANO - CULTURAMA;LIVROS;DIVERSOS; R$ 1,99 ;60330101;CULTURAMA;9788594723574;49019900;ATLAS CORPO HUMANO;;9788594723574
